Date	South	North	South.7	North.7	County	Cases	Deaths	Cases.New	Deaths.New
2021-07-04	30	61	28	39	Norfolk	55037	1804	0	0
2021-07-04	30	61	28	39	Suffolk	93172	1849	0	0
2021-07-04	30	61	28	39	Middlesex	135427	3781	0	0
2021-07-05	53	28	33	36	Suffolk	93172	1849	0	0
2021-07-05	53	28	33	36	Middlesex	135427	3781	0	0
2021-07-05	53	28	33	36	Norfolk	55037	1804	0	0
2021-07-06	39	27	29	32	Middlesex	135478	3782	51	1
2021-07-06	39	27	29	32	Norfolk	55063	1805	26	1
2021-07-06	39	27	29	32	Suffolk	93199	1850	27	1
2021-07-07	NA	38	17	35	Middlesex	135505	3783	27	1
2021-07-07	NA	38	17	35	Norfolk	55064	1805	1	0
2021-07-07	NA	38	17	35	Suffolk	93206	1850	7	0
2021-07-08	52	50	25	40	Norfolk	55069	1806	5	1
2021-07-08	52	50	25	40	Suffolk	93218	1851	12	1
2021-07-08	52	50	25	40	Middlesex	135523	3784	18	1
2021-07-09	42	76	26	44	Suffolk	93239	1852	21	1
2021-07-09	42	76	26	44	Middlesex	135555	3782	32	-2
2021-07-09	42	76	26	44	Norfolk	55091	1806	22	0
2021-07-10	51	73	29	47	Suffolk	93239	1852	0	0
2021-07-10	51	73	29	47	Norfolk	55091	1806	0	0
2021-07-10	51	73	29	47	Middlesex	135555	3782	0	0
2021-07-11	96	52	34	46	Suffolk	93239	1852	0	0
2021-07-11	96	52	34	46	Middlesex	135555	3782	0	0
2021-07-11	96	52	34	46	Norfolk	55091	1806	0	0
2021-07-12	62	87	35	54	Suffolk	93291	1851	52	-1
2021-07-12	62	87	35	54	Norfolk	55126	1806	35	0
2021-07-12	62	87	35	54	Middlesex	135609	3783	54	1
2021-07-13	59	NA	37	38	Norfolk	55143	1806	17	0
2021-07-13	59	NA	37	38	Middlesex	135662	3783	53	0
2021-07-13	59	NA	37	38	Suffolk	93322	1851	31	0
2021-07-14	54	102	58	44	Suffolk	93358	1851	36	0
2021-07-14	54	102	58	44	Norfolk	55169	1806	26	0
2021-07-14	54	102	58	44	Middlesex	135707	3784	45	1
2021-07-15	29	59	53	45	Norfolk	55190	1806	21	0
2021-07-15	29	59	53	45	Middlesex	135745	3786	38	2
2021-07-15	29	59	53	45	Suffolk	93399	1851	41	0
2021-07-16	65	80	56	45	Suffolk	93454	1851	55	0
2021-07-16	65	80	56	45	Norfolk	55215	1807	25	1
2021-07-16	65	80	56	45	Middlesex	135791	3786	46	0
2021-07-17	103	57	62	44	Norfolk	55215	1807	0	0
2021-07-17	103	57	62	44	Middlesex	135791	3786	0	0
2021-07-17	103	57	62	44	Suffolk	93454	1851	0	0
2021-07-18	101	118	63	49	Suffolk	93454	1851	0	0
2021-07-18	101	118	63	49	Norfolk	55215	1807	0	0
2021-07-18	101	118	63	49	Middlesex	135791	3786	0	0
2021-07-19	97	163	67	54	Middlesex	135938	3787	147	1
2021-07-19	97	163	67	54	Suffolk	93568	1852	114	1
2021-07-19	97	163	67	54	Norfolk	55274	1808	59	1
2021-07-20	42	126	64	94	Middlesex	136020	3788	82	1
2021-07-20	42	126	64	94	Norfolk	55298	1808	24	0
2021-07-20	42	126	64	94	Suffolk	93620	1853	52	1
2021-07-21	80	167	67	101	Norfolk	55331	1808	33	0
2021-07-21	80	167	67	101	Middlesex	136114	3788	94	0
2021-07-21	80	167	67	101	Suffolk	93688	1852	68	-1
2021-07-22	95	136	80	114	Suffolk	93767	1853	79	1
2021-07-22	95	136	80	114	Norfolk	55365	1808	34	0
2021-07-22	95	136	80	114	Middlesex	136210	3790	96	2
2021-07-23	188	202	93	130	Middlesex	136324	3791	114	1
2021-07-23	188	202	93	130	Suffolk	93867	1853	100	0
2021-07-23	188	202	93	130	Norfolk	55394	1808	29	0
2021-07-24	215	148	103	149	Middlesex	136324	3791	0	0
2021-07-24	215	148	103	149	Suffolk	93867	1853	0	0
2021-07-24	215	148	103	149	Norfolk	55394	1808	0	0
2021-07-25	260	249	118	166	Middlesex	136324	3791	0	0
2021-07-25	260	249	118	166	Suffolk	93867	1853	0	0
2021-07-25	260	249	118	166	Norfolk	55394	1808	0	0
2021-07-26	302	263	139	178	Middlesex	136594	3791	270	0
2021-07-26	302	263	139	178	Norfolk	55479	1808	85	0
2021-07-26	302	263	139	178	Suffolk	94069	1853	202	0
2021-07-27	235	181	178	187	Middlesex	136723	3792	129	1
2021-07-27	235	181	178	187	Norfolk	55529	1809	50	1
2021-07-27	235	181	178	187	Suffolk	94154	1855	85	2
2021-07-28	243	279	209	202	Norfolk	55580	1809	51	0
2021-07-28	243	279	209	202	Middlesex	136846	3793	123	1
2021-07-28	243	279	209	202	Suffolk	94238	1855	84	0
2021-07-29	161	200	225	213	Suffolk	94336	1857	98	2
2021-07-29	161	200	225	213	Norfolk	55649	1810	69	1
2021-07-29	161	200	225	213	Middlesex	136999	3793	153	0
2021-07-30	209	184	228	210	Norfolk	55726	1810	77	0
2021-07-30	209	184	228	210	Middlesex	137187	3794	188	1
2021-07-30	209	184	228	210	Suffolk	94461	1857	125	0
2021-07-31	475	135	256	207	Suffolk	94461	1857	0	0
2021-07-31	475	135	256	207	Norfolk	55726	1810	0	0
2021-07-31	475	135	256	207	Middlesex	137187	3794	0	0
2021-08-01	504	223	281	204	Norfolk	55726	1810	0	0
2021-08-01	504	223	281	204	Middlesex	137187	3794	0	0
2021-08-01	504	223	281	204	Suffolk	94461	1857	0	0
2021-08-02	561	213	307	198	Suffolk	94757	1858	296	1
2021-08-02	561	213	307	198	Norfolk	55891	1811	165	1
2021-08-02	561	213	307	198	Middlesex	137559	3794	372	0
2021-08-03	222	171	305	196	Norfolk	55960	1811	69	0
2021-08-03	222	171	305	196	Middlesex	137762	3796	203	2
2021-08-03	222	171	305	196	Suffolk	94871	1858	114	0
2021-08-04	95	144	267	179	Suffolk	95008	1858	137	0
2021-08-04	95	144	267	179	Norfolk	56030	1811	70	0
2021-08-04	95	144	267	179	Middlesex	137955	3796	193	0
2021-08-05	544	161	317	173	Norfolk	56111	1811	81	0
2021-08-05	544	161	317	173	Middlesex	138172	3797	217	1
2021-08-05	544	161	317	173	Suffolk	95185	1858	177	0
2021-08-06	202	186	316	173	Suffolk	95334	1858	149	0
2021-08-06	202	186	316	173	Norfolk	56194	1811	83	0
2021-08-06	202	186	316	173	Middlesex	138377	3797	205	0
2021-08-07	330	665	300	218	Suffolk	95334	1858	0	0
2021-08-07	330	665	300	218	Middlesex	138377	3797	0	0
2021-08-07	330	665	300	218	Norfolk	56194	1811	0	0
2021-08-08	465	659	296	254	Middlesex	138377	3797	0	0
2021-08-08	465	659	296	254	Norfolk	56194	1811	0	0
2021-08-08	465	659	296	254	Suffolk	95334	1858	0	0
2021-08-09	563	691	296	301	Middlesex	138880	3797	503	0
2021-08-09	563	691	296	301	Suffolk	95694	1858	360	0
2021-08-09	563	691	296	301	Norfolk	56399	1811	205	0
2021-08-10	405	329	323	330	Middlesex	139103	3798	223	1
2021-08-10	405	329	323	330	Suffolk	95841	1859	147	1
2021-08-10	405	329	323	330	Norfolk	56499	1811	100	0
2021-08-11	202	240	359	355	Middlesex	139401	3799	298	1
2021-08-11	202	240	359	355	Norfolk	56612	1812	113	1
2021-08-11	202	240	359	355	Suffolk	95999	1860	158	1
2021-08-12	287	681	328	437	Middlesex	139654	3800	253	1
2021-08-12	287	681	328	437	Norfolk	56734	1814	122	2
2021-08-12	287	681	328	437	Suffolk	96180	1861	181	1
2021-08-13	303	376	348	483	Norfolk	56832	1814	98	0
2021-08-13	303	376	348	483	Suffolk	96335	1862	155	1
2021-08-13	303	376	348	483	Middlesex	139897	3801	243	1
2021-08-14	293	363	342	443	Suffolk	96335	1862	0	0
2021-08-14	293	363	342	443	Middlesex	139897	3801	0	0
2021-08-14	293	363	342	443	Norfolk	56832	1814	0	0
2021-08-15	308	306	322	397	Middlesex	139897	3801	0	0
2021-08-15	308	306	322	397	Norfolk	56832	1814	0	0
2021-08-15	308	306	322	397	Suffolk	96335	1862	0	0
2021-08-16	305	325	295	356	Middlesex	140492	3801	595	0
2021-08-16	305	325	295	356	Norfolk	57069	1816	237	2
2021-08-16	305	325	295	356	Suffolk	96710	1862	375	0
2021-08-17	229	335	272	357	Norfolk	57177	1818	108	2
2021-08-17	229	335	272	357	Suffolk	96827	1863	117	1
2021-08-17	229	335	272	357	Middlesex	140744	3801	252	0
2021-08-18	153	229	261	355	Suffolk	96985	1863	158	0
2021-08-18	153	229	261	355	Middlesex	141020	3801	276	0
2021-08-18	153	229	261	355	Norfolk	57283	1818	106	0
2021-08-19	301	227	263	303	Suffolk	97190	1863	205	0
2021-08-19	301	227	263	303	Norfolk	57396	1818	113	0
2021-08-19	301	227	263	303	Middlesex	141256	3801	236	0
2021-08-20	274	320	260	296	Suffolk	97396	1864	206	1
2021-08-20	274	320	260	296	Middlesex	141542	3803	286	2
2021-08-20	274	320	260	296	Norfolk	57526	1818	130	0
2021-08-21	178	695	242	325	Suffolk	97396	1864	0	0
2021-08-21	178	695	242	325	Norfolk	57526	1818	0	0
2021-08-21	178	695	242	325	Middlesex	141542	3803	0	0
2021-08-22	245	315	234	327	Norfolk	57526	1818	0	0
2021-08-22	245	315	234	327	Middlesex	141542	3803	0	0
2021-08-22	245	315	234	327	Suffolk	97396	1864	0	0
2021-08-23	178	249	217	314	Suffolk	97792	1864	396	0
2021-08-23	178	249	217	314	Norfolk	57769	1818	243	0
2021-08-23	178	249	217	314	Middlesex	142209	3804	667	1
2021-08-24	178	290	209	308	Norfolk	57876	1818	107	0
2021-08-24	178	290	209	308	Middlesex	142454	3808	245	4
2021-08-24	178	290	209	308	Suffolk	97922	1865	130	1
2021-08-25	451	385	244	332	Suffolk	98068	1865	146	0
2021-08-25	451	385	244	332	Norfolk	58005	1820	129	2
2021-08-25	451	385	244	332	Middlesex	142761	3809	307	1
2021-08-26	344	383	249	358	Norfolk	58139	1821	134	1
2021-08-26	344	383	249	358	Middlesex	143063	3810	302	1
2021-08-26	344	383	249	358	Suffolk	98297	1866	229	1
2021-08-27	416	444	264	375	Suffolk	98471	1867	174	1
2021-08-27	416	444	264	375	Norfolk	58256	1821	117	0
2021-08-27	416	444	264	375	Middlesex	143362	3810	299	0
2021-08-28	603	408	314	347	Middlesex	143362	3810	0	0
2021-08-28	603	408	314	347	Suffolk	98471	1867	0	0
2021-08-28	603	408	314	347	Norfolk	58256	1821	0	0
2021-08-29	463	304	344	346	Middlesex	143362	3810	0	0
2021-08-29	463	304	344	346	Norfolk	58256	1821	0	0
2021-08-29	463	304	344	346	Suffolk	98471	1867	0	0
2021-08-30	532	320	402	358	Norfolk	58560	1821	304	0
2021-08-30	532	320	402	358	Middlesex	144115	3811	753	1
2021-08-30	532	320	402	358	Suffolk	98945	1867	474	0
2021-08-31	779	347	497	367	Suffolk	99113	1867	168	0
2021-08-31	779	347	497	367	Norfolk	58718	1821	158	0
2021-08-31	779	347	497	367	Middlesex	144407	3814	292	3
2021-09-01	334	164	476	325	Middlesex	144708	3815	301	1
2021-09-01	334	164	476	325	Suffolk	99305	1867	192	0
2021-09-01	334	164	476	325	Norfolk	58877	1821	159	0
2021-09-02	262	205	458	298	Middlesex	145000	3816	292	1
2021-09-02	262	205	458	298	Suffolk	99485	1869	180	2
2021-09-02	262	205	458	298	Norfolk	59006	1821	129	0
2021-09-03	145	326	394	285	Middlesex	145291	3818	291	2
2021-09-03	145	326	394	285	Suffolk	99699	1871	214	2
2021-09-03	145	326	394	285	Norfolk	59138	1822	132	1
2021-09-04	388	266	370	268	Middlesex	145291	3818	0	0
2021-09-04	388	266	370	268	Norfolk	59138	1822	0	0
2021-09-04	388	266	370	268	Suffolk	99699	1871	0	0
2021-09-05	394	239	361	259	Middlesex	145291	3818	0	0
2021-09-05	394	239	361	259	Norfolk	59138	1822	0	0
2021-09-05	394	239	361	259	Suffolk	99699	1871	0	0
2021-09-06	183	281	310	254	Norfolk	59138	1822	0	0
2021-09-06	183	281	310	254	Suffolk	99699	1871	0	0
2021-09-06	183	281	310	254	Middlesex	145291	3818	0	0
2021-09-07	251	221	264	238	Norfolk	59529	1823	391	1
2021-09-07	251	221	264	238	Suffolk	100282	1872	583	1
2021-09-07	251	221	264	238	Middlesex	146251	3821	960	3
2021-09-08	309	170	261	239	Suffolk	100386	1873	104	1
2021-09-08	309	170	261	239	Norfolk	59610	1823	81	0
2021-09-08	309	170	261	239	Middlesex	146511	3826	260	5
2021-09-09	163	170	244	233	Suffolk	100613	1873	227	0
2021-09-09	163	170	244	233	Norfolk	59769	1823	159	0
2021-09-09	163	170	244	233	Middlesex	146875	3827	364	1
2021-09-10	239	65	262	185	Norfolk	59862	1824	93	1
2021-09-10	239	65	262	185	Suffolk	100812	1873	199	0
2021-09-10	239	65	262	185	Middlesex	147182	3830	307	3
2021-09-11	371	189	260	176	Norfolk	59862	1824	0	0
2021-09-11	371	189	260	176	Suffolk	100812	1873	0	0
2021-09-11	371	189	260	176	Middlesex	147182	3830	0	0
2021-09-12	376	217	259	174	Suffolk	100812	1873	0	0
2021-09-12	376	217	259	174	Norfolk	59862	1824	0	0
2021-09-12	376	217	259	174	Middlesex	147182	3830	0	0
2021-09-13	301	133	278	156	Suffolk	101467	1873	655	0
2021-09-13	301	133	278	156	Norfolk	60148	1826	286	2
2021-09-13	301	133	278	156	Middlesex	147952	3834	770	4
2021-09-14	364	675	293	183	Norfolk	60263	1826	115	0
2021-09-14	364	675	293	183	Suffolk	101634	1874	167	1
2021-09-14	364	675	293	183	Middlesex	148177	3835	225	1
2021-09-15	253	330	285	201	Norfolk	60419	1830	156	4
2021-09-15	253	330	285	201	Suffolk	101914	1875	280	1
2021-09-15	253	330	285	201	Middlesex	148641	3838	464	3
2021-09-16	251	494	303	235	Suffolk	102150	1876	236	1
2021-09-16	251	494	303	235	Norfolk	60546	1831	127	1
2021-09-16	251	494	303	235	Middlesex	148946	3842	305	4
2021-09-17	292	493	311	313	Middlesex	149283	3844	337	2
2021-09-17	292	493	311	313	Norfolk	60682	1834	136	3
2021-09-17	292	493	311	313	Suffolk	102366	1878	216	2
2021-09-18	253	571	295	367	Middlesex	149283	3844	0	0
2021-09-18	253	571	295	367	Suffolk	102366	1878	0	0
2021-09-18	253	571	295	367	Norfolk	60682	1834	0	0
2021-09-19	359	395	293	400	Norfolk	60682	1834	0	0
2021-09-19	359	395	293	400	Middlesex	149283	3844	0	0
2021-09-19	359	395	293	400	Suffolk	102366	1878	0	0
2021-09-20	297	312	292	451	Middlesex	150054	3846	771	2
2021-09-20	297	312	292	451	Suffolk	102885	1879	519	1
2021-09-20	297	312	292	451	Norfolk	60967	1834	285	0
2021-09-21	165	254	261	393	Norfolk	61057	1835	90	1
2021-09-21	165	254	261	393	Middlesex	150259	3849	205	3
2021-09-21	165	254	261	393	Suffolk	103002	1879	117	0
2021-09-22	221	195	256	364	Norfolk	61179	1837	122	2
2021-09-22	221	195	256	364	Suffolk	103170	1881	168	2
2021-09-22	221	195	256	364	Middlesex	150604	3851	345	2
2021-09-23	108	218	227	324	Suffolk	103350	1882	180	1
2021-09-23	108	218	227	324	Norfolk	61267	1837	88	0
2021-09-23	108	218	227	324	Middlesex	150924	3855	320	4
2021-09-24	131	187	202	282	Middlesex	151269	3857	345	2
2021-09-24	131	187	202	282	Suffolk	103534	1883	184	1
2021-09-24	131	187	202	282	Norfolk	61376	1838	109	1
2021-09-25	237	450	200	273	Norfolk	61376	1838	0	0
2021-09-25	237	450	200	273	Middlesex	151269	3857	0	0
2021-09-25	237	450	200	273	Suffolk	103534	1883	0	0
2021-09-26	356	218	200	251	Norfolk	61376	1838	0	0
2021-09-26	356	218	200	251	Suffolk	103534	1883	0	0
2021-09-26	356	218	200	251	Middlesex	151269	3857	0	0
2021-09-27	437	307	211	250	Suffolk	103951	1883	417	0
2021-09-27	437	307	211	250	Norfolk	61639	1839	263	1
2021-09-27	437	307	211	250	Middlesex	151946	3861	677	4
2021-09-28	275	270	228	252	Middlesex	152148	3863	202	2
2021-09-28	275	270	228	252	Suffolk	104061	1886	110	3
2021-09-28	275	270	228	252	Norfolk	61734	1840	95	1
2021-09-29	196	272	224	264	Norfolk	61833	1841	99	1
2021-09-29	196	272	224	264	Middlesex	152419	3866	271	3
2021-09-29	196	272	224	264	Suffolk	104182	1888	121	2
2021-09-30	296	477	258	296	Norfolk	61933	1842	100	1
2021-09-30	296	477	258	296	Suffolk	104324	1890	142	2
2021-09-30	296	477	258	296	Middlesex	152657	3871	238	5
2021-10-01	209	335	276	321	Suffolk	104467	1892	143	2
2021-10-01	209	335	276	321	Norfolk	62042	1845	109	3
2021-10-01	209	335	276	321	Middlesex	152899	3873	242	2
2021-10-02	429	366	301	312	Middlesex	152899	3873	0	0
2021-10-02	429	366	301	312	Suffolk	104467	1892	0	0
2021-10-02	429	366	301	312	Norfolk	62042	1845	0	0
2021-10-03	570	381	322	338	Norfolk	62042	1845	0	0
2021-10-03	570	381	322	338	Middlesex	152899	3873	0	0
2021-10-03	570	381	322	338	Suffolk	104467	1892	0	0
2021-10-04	417	324	320	341	Norfolk	62259	1846	217	1
2021-10-04	417	324	320	341	Suffolk	104800	1893	333	1
2021-10-04	417	324	320	341	Middlesex	153466	3875	567	2
2021-10-05	396	377	337	357	Suffolk	104928	1893	128	0
2021-10-05	396	377	337	357	Norfolk	62344	1846	85	0
2021-10-05	396	377	337	357	Middlesex	153695	3878	229	3
2021-10-06	677	184	402	338	Middlesex	153938	3880	243	2
2021-10-06	677	184	402	338	Suffolk	105046	1895	118	2
2021-10-06	677	184	402	338	Norfolk	62455	1848	111	2
2021-10-07	233	260	388	310	Norfolk	62561	1848	106	0
2021-10-07	233	260	388	310	Middlesex	154205	3885	267	5
2021-10-07	233	260	388	310	Suffolk	105204	1899	158	4
2021-10-08	528	415	443	319	Norfolk	62712	1849	151	1
2021-10-08	528	415	443	319	Suffolk	105356	1901	152	2
2021-10-08	528	415	443	319	Middlesex	154477	3889	272	4
2021-10-09	331	306	427	311	Suffolk	105356	1901	0	0
2021-10-09	331	306	427	311	Norfolk	62712	1849	0	0
2021-10-09	331	306	427	311	Middlesex	154477	3889	0	0
2021-10-10	335	381	396	311	Middlesex	154477	3889	0	0
2021-10-10	335	381	396	311	Suffolk	105356	1901	0	0
2021-10-10	335	381	396	311	Norfolk	62712	1849	0	0
2021-10-11	423	345	396	314	Norfolk	62712	1849	0	0
2021-10-11	423	345	396	314	Middlesex	154477	3889	0	0
2021-10-11	423	345	396	314	Suffolk	105356	1901	0	0
2021-10-12	437	216	402	290	Norfolk	63067	1851	355	2
2021-10-12	437	216	402	290	Suffolk	105778	1905	422	4
2021-10-12	437	216	402	290	Middlesex	155244	3895	767	6
2021-10-13	276	190	354	291	Suffolk	105889	1906	111	1
2021-10-13	276	190	354	291	Norfolk	63203	1852	136	1
2021-10-13	276	190	354	291	Middlesex	155491	3898	247	3
2021-10-14	444	207	388	282	Middlesex	155781	3900	290	2
2021-10-14	444	207	388	282	Suffolk	106049	1906	160	0
2021-10-14	444	207	388	282	Norfolk	63309	1853	106	1
2021-10-15	308	243	359	261	Middlesex	156101	3900	320	0
2021-10-15	308	243	359	261	Norfolk	63429	1853	120	0
2021-10-15	308	243	359	261	Suffolk	106168	1908	119	2
2021-10-16	245	185	344	243	Middlesex	156101	3900	0	0
2021-10-16	245	185	344	243	Norfolk	63429	1853	0	0
2021-10-16	245	185	344	243	Suffolk	106168	1908	0	0
2021-10-17	188	131	317	209	Norfolk	63429	1853	0	0
2021-10-17	188	131	317	209	Suffolk	106168	1908	0	0
2021-10-17	188	131	317	209	Middlesex	156101	3900	0	0
2021-10-18	227	161	290	187	Suffolk	106456	1912	288	4
2021-10-18	227	161	290	187	Norfolk	63638	1853	209	0
2021-10-18	227	161	290	187	Middlesex	156655	3901	554	1
2021-10-19	152	189	249	184	Norfolk	63813	1853	175	0
2021-10-19	152	189	249	184	Suffolk	106612	1912	156	0
2021-10-19	152	189	249	184	Middlesex	157009	3905	354	4
2021-10-20	324	300	255	196	Suffolk	106711	1913	99	1
2021-10-20	324	300	255	196	Norfolk	63904	1855	91	2
2021-10-20	324	300	255	196	Middlesex	157311	3907	302	2
2021-10-21	300	344	241	211	Norfolk	64003	1855	99	0
2021-10-21	300	344	241	211	Suffolk	106851	1913	140	0
2021-10-21	300	344	241	211	Middlesex	157580	3911	269	4
2021-10-22	278	351	238	222	Suffolk	106978	1914	127	1
2021-10-22	278	351	238	222	Norfolk	64109	1855	106	0
2021-10-22	278	351	238	222	Middlesex	157854	3913	274	2
2021-10-23	557	436	267	251	Norfolk	64109	1855	0	0
2021-10-23	557	436	267	251	Suffolk	106978	1914	0	0
2021-10-23	557	436	267	251	Middlesex	157854	3913	0	0
2021-10-24	518	495	309	304	Suffolk	106978	1914	0	0
2021-10-24	518	495	309	304	Norfolk	64109	1855	0	0
2021-10-24	518	495	309	304	Middlesex	157854	3913	0	0
2021-10-25	368	298	331	332	Norfolk	64353	1855	244	0
2021-10-25	368	298	331	332	Suffolk	107212	1915	234	1
2021-10-25	368	298	331	332	Middlesex	158495	3915	641	2
2021-10-26	262	240	358	343	Suffolk	107357	1918	145	3
2021-10-26	262	240	358	343	Norfolk	64433	1856	80	1
2021-10-26	262	240	358	343	Middlesex	158740	3917	245	2
2021-10-27	342	316	361	346	Norfolk	64536	1859	103	3
2021-10-27	342	316	361	346	Middlesex	159020	3920	280	3
2021-10-27	342	316	361	346	Suffolk	107461	1918	104	0
2021-10-28	352	451	369	359	Middlesex	159335	3923	315	3
2021-10-28	352	451	369	359	Norfolk	64653	1861	117	2
2021-10-28	352	451	369	359	Suffolk	107600	1919	139	1
2021-10-29	466	554	397	384	Middlesex	159612	3925	277	2
2021-10-29	466	554	397	384	Suffolk	107738	1920	138	1
2021-10-29	466	554	397	384	Norfolk	64746	1862	93	1
2021-10-30	266	214	357	347	Middlesex	159612	3925	0	0
2021-10-30	266	214	357	347	Suffolk	107738	1920	0	0
2021-10-30	266	214	357	347	Norfolk	64746	1862	0	0
2021-10-31	265	109	325	279	Middlesex	159612	3925	0	0
2021-10-31	265	109	325	279	Norfolk	64746	1862	0	0
2021-10-31	265	109	325	279	Suffolk	107738	1920	0	0
2021-11-01	289	352	314	286	Middlesex	160294	3926	682	1
2021-11-01	289	352	314	286	Norfolk	64984	1862	238	0
2021-11-01	289	352	314	286	Suffolk	108069	1920	331	0
2021-11-02	205	423	303	310	Norfolk	65088	1863	104	1
2021-11-02	205	423	303	310	Suffolk	108157	1921	88	1
2021-11-02	205	423	303	310	Middlesex	160515	3928	221	2
2021-11-03	157	533	271	334	Suffolk	108237	1921	80	0
2021-11-03	157	533	271	334	Middlesex	160772	3929	257	1
2021-11-03	157	533	271	334	Norfolk	65214	1864	126	1
2021-11-04	422	538	278	342	Middlesex	161124	3932	352	3
2021-11-04	422	538	278	342	Norfolk	65328	1865	114	1
2021-11-04	422	538	278	342	Suffolk	108425	1923	188	2
2021-11-05	466	496	278	337	Middlesex	161457	3935	333	3
2021-11-05	466	496	278	337	Norfolk	65426	1865	98	0
2021-11-05	466	496	278	337	Suffolk	108615	1924	190	1
2021-11-06	362	340	291	360	Norfolk	65426	1865	0	0
2021-11-06	362	340	291	360	Suffolk	108615	1924	0	0
2021-11-06	362	340	291	360	Middlesex	161457	3935	0	0
2021-11-07	448	295	313	415	Suffolk	108615	1924	0	0
2021-11-07	448	295	313	415	Middlesex	161457	3935	0	0
2021-11-07	448	295	313	415	Norfolk	65426	1865	0	0
2021-11-08	496	317	339	409	Suffolk	108983	1925	368	1
2021-11-08	496	317	339	409	Norfolk	65679	1866	253	1
2021-11-08	496	317	339	409	Middlesex	162297	3935	840	0
2021-11-09	374	285	369	386	Suffolk	109101	1926	118	1
2021-11-09	374	285	369	386	Middlesex	162565	3940	268	5
2021-11-09	374	285	369	386	Norfolk	65768	1867	89	1
2021-11-10	571	546	444	388	Suffolk	109231	1929	130	3
2021-11-10	571	546	444	388	Norfolk	65886	1870	118	3
2021-11-10	571	546	444	388	Middlesex	162934	3943	369	3
2021-11-11	565	291	463	355	Norfolk	65886	1870	0	0
2021-11-11	565	291	463	355	Middlesex	162934	3943	0	0
2021-11-11	565	291	463	355	Suffolk	109231	1929	0	0
2021-11-12	418	529	456	358	Suffolk	109609	1928	378	-1
2021-11-12	418	529	456	358	Norfolk	66109	1871	223	1
2021-11-12	418	529	456	358	Middlesex	163654	3944	720	1
2021-11-13	576	717	487	399	Norfolk	66109	1871	0	0
2021-11-13	576	717	487	399	Middlesex	163654	3944	0	0
2021-11-13	576	717	487	399	Suffolk	109609	1928	0	0
2021-11-14	1285	760	566	456	Suffolk	109609	1928	0	0
2021-11-14	1285	760	566	456	Norfolk	66109	1871	0	0
2021-11-14	1285	760	566	456	Middlesex	163654	3944	0	0
2021-11-15	1114	845	635	525	Norfolk	66478	1874	369	3
2021-11-15	1114	845	635	525	Middlesex	164749	3947	1095	3
2021-11-15	1114	845	635	525	Suffolk	110095	1930	486	2
2021-11-16	488	430	659	557	Suffolk	110233	1932	138	2
2021-11-16	488	430	659	557	Norfolk	66612	1874	134	0
2021-11-16	488	430	659	557	Middlesex	165102	3950	353	3
2021-11-17	601	801	664	588	Middlesex	165657	3953	555	3
2021-11-17	601	801	664	588	Suffolk	110455	1932	222	0
2021-11-17	601	801	664	588	Norfolk	66802	1875	190	1
2021-11-18	501	877	653	689	Middlesex	166268	3953	611	0
2021-11-18	501	877	653	689	Norfolk	67009	1877	207	2
2021-11-18	501	877	653	689	Suffolk	110764	1932	309	0
2021-11-19	685	363	701	653	Norfolk	67156	1879	147	2
2021-11-19	685	363	701	653	Middlesex	166818	3959	550	6
2021-11-19	685	363	701	653	Suffolk	111037	1934	273	2
2021-11-20	597	540	704	627	Suffolk	111037	1934	0	0
2021-11-20	597	540	704	627	Norfolk	67156	1879	0	0
2021-11-20	597	540	704	627	Middlesex	166818	3959	0	0
2021-11-21	438	684	604	618	Middlesex	166818	3959	0	0
2021-11-21	438	684	604	618	Suffolk	111037	1934	0	0
2021-11-21	438	684	604	618	Norfolk	67156	1879	0	0
2021-11-22	497	443	538	563	Middlesex	168126	3961	1308	2
2021-11-22	497	443	538	563	Suffolk	111661	1933	624	-1
2021-11-22	497	443	538	563	Norfolk	67626	1880	470	1
2021-11-23	349	747	513	609	Middlesex	168570	3967	444	6
2021-11-23	349	747	513	609	Suffolk	111813	1935	152	2
2021-11-23	349	747	513	609	Norfolk	67867	1881	241	1
2021-11-24	707	910	525	620	Middlesex	169160	3969	590	2
2021-11-24	707	910	525	620	Norfolk	68047	1883	180	2
2021-11-24	707	910	525	620	Suffolk	112045	1936	232	1
2021-11-25	843	927	566	625	Middlesex	169160	3969	0	0
2021-11-25	843	927	566	625	Norfolk	68047	1883	0	0
2021-11-25	843	927	566	625	Suffolk	112045	1936	0	0
2021-11-26	818	382	580	630	Norfolk	68351	1883	304	0
2021-11-26	818	382	580	630	Middlesex	170099	3973	939	4
2021-11-26	818	382	580	630	Suffolk	112490	1937	445	1
2021-11-27	699	967	593	685	Suffolk	112490	1937	0	0
2021-11-27	699	967	593	685	Norfolk	68351	1883	0	0
2021-11-27	699	967	593	685	Middlesex	170099	3973	0	0
2021-11-28	1203	901	686	712	Norfolk	68351	1883	0	0
2021-11-28	1203	901	686	712	Middlesex	170099	3973	0	0
2021-11-28	1203	901	686	712	Suffolk	112490	1937	0	0
2021-11-29	1242	1066	781	807	Suffolk	112915	1940	425	3
2021-11-29	1242	1066	781	807	Norfolk	68723	1883	372	0
2021-11-29	1242	1066	781	807	Middlesex	171126	3974	1027	1
2021-11-30	1453	1204	958	864	Norfolk	68959	1885	236	2
2021-11-30	1453	1204	958	864	Middlesex	171732	3980	606	6
